family,b_gs,b_t,n_sc_on,n_sc_off,n_all_on,n_all_off,detected_frac_on,detected_frac_off,sigma_initial_mm,sigma_sc_off_mm,sigma_sc_on_mm,expansion_vs_no_sc_pct,expansion_vs_initial_pct,rms_particle_dx_mm,max_abs_particle_dx_mm,species,species_label,beam,power_kw,sigma_x_mm
injection_ions,200,0.02,96078,99988,99988,99988,0.9608953074368924,1.0,9.999732756686802,9.98184665832871,50.00088801013043,400.91821405020687,400.0222428613898,50.14611321648726,146.6450473851184,ions,H₂⁺,injection,400,10
injection_ions,1000,0.1,99987,99988,99988,99988,0.999989998799856,1.0,9.981872442262139,9.98184665832871,48.907700349465514,389.96645634360283,389.96519072309263,47.833563049840336,145.5591811888652,ions,H₂⁺,injection,400,10
injection_ions,0,0.0,87346,99988,99988,99988,0.8735648277793335,1.0,9.851981149820224,9.98184665832871,51.92168505308405,420.1611167785406,427.0177060177536,52.41950724344971,136.4568098913304,ions,H₂⁺,injection,500,10
injection_ions,200,0.02,87562,99988,99988,99988,0.8757250870104413,1.0,9.855882746944273,9.98184665832871,51.9429851210261,420.3745048285792,427.02519352851016,52.505351108963296,143.2275914512922,ions,H₂⁺,injection,500,10
injection_ions,1000,0.1,92931,99988,99988,99988,0.92942153058367,1.0,9.959262215525184,9.98184665832871,52.08818432917127,421.82913755451887,423.01248026156617,52.592352581917055,142.2308428611069,ions,H₂⁺,injection,500,10
injection_h2o_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,24.954616645821833,24.954616645821833,27.54253554265288,10.370501513051078,10.370501513051078,3.0834397975173644,8.073844892740496,h2o_ions,H₂O⁺,injection,100,25
injection_h2o_ions,200,0.02,99988,99988,99988,99988,1.0,1.0,24.954616645821833,24.954616645821833,27.541082698530317,10.364679567784663,10.364679567784663,3.08174622002388,8.069438598327395,h2o_ions,H₂O⁺,injection,100,25
injection_h2o_ions,1000,0.1,99988,99988,99988,99988,1.0,1.0,24.954616645821833,24.954616645821833,27.506386515847954,10.225642438203364,10.225642438203364,3.0413014825220337,7.964053654755993,h2o_ions,H₂O⁺,injection,100,25
injection_h2o_ions,0,0.0,99988,99988,99988,99988,1.0,1.0,24.954616645821833,24.954616645821833,30.230206636949006,21.140737467551784,21.140737467551784,6.194508812835312,16.319677641041096,h2o_ions,H₂O⁺,injection,200,25
injection_h2o_ions,200,0.02,99988,99988,99988,99988,1.0,1.0,24.954616645821833,24.954616645821833,30.227187459687983,21.12863879537472,21.12863879537472,6.1910711091618245,16.310587119036995,h2o_ions,H₂O⁺,injection,200,25
injection_h2o_ions,1000,0.1,99988,99988,99988,99988,1.0,1.0,24.954616645821833,24.954616645821833,30.155100929437534,20.83976827785259,20.83976827785259,6.108983783506241,16.093138230813096,h2o_ions,H₂O⁺,injection,200,25
injection_h2o_ions,0,0.0,99987,99988,99988,99988,0.999989998799856,1.0,24.952689174647368,24.954616645821833,33.00133010770452,32.24539000574049,32.25560530459697,32.94597758888558,154.347653931077,h2o_ions,H₂O⁺,injection,300,25
injection_h2o_ions,200,0.02,99987,99988,99988,99988,0.999989998799856,1.0,24.952689174647368,24.954616645821833,32.996640284227915,32.226596595514366,32.236810442673345,32.94282021253216,154.3360591269305,h2o_ions,H₂O⁺,injection,300,25
injection_h2o_ions,1000,0.1,99987,99988,99988,99988,0.999989998799856,1.0,24.952689174647368,24.954616645821833,32.88468780521685,31.777972276415454,31.78815146957632,32.86759176573557,154.05904608390392,h2o_ions,H₂O⁺,injection,300,25
injection_h2o_ions,0,0.0,99983,99988,99988,99988,0.9999499939992799,1.0,24.945966963664002,24.954616645821833,35.84427777650153,43.63786182426872,43.687666341865494,42.498665766642965,183.0909380725607,h2o_ions,H₂O⁺,injection,400,25
injection_h2o_ions,200,0.02,99983,99988,99988,99988,0.9999499939992799,1.0,24.945966963664002,24.954616645821833,35.83781111977826,43.61194815540716,43.66174368778404,42.49338700774447,183.08945853151073,h2o_ions,H₂O⁺,injection,400,25
injection_h2o_ions,1000,0.1,99984,99988,99988,99988,0.9999599951994239,1.0,24.947820968632566,24.954616645821833,35.68499371468583,42.99956685834558,43.038519314185166,42.30911781670905,183.0539208355505,h2o_ions,H₂O⁺,injection,400,25
injection_h2o_ions,0,0.0,99975,99988,99988,99988,0.9998699843981278,1.0,24.93383329816213,24.954616645821833,38.75288259450073,55.29343986532107,55.42288316075812,44.715570391447415,171.2974736618737,h2o_ions,H₂O⁺,injection,500,25
injection_h2o_ions,200,0.02,99975,99988,99988,99988,0.9998699843981278,1.0,24.93383329816213,24.954616645821833,38.74452286504396,55.25994013428765,55.38935550635855,44.70856941951541,171.281190388349,h2o_ions,H₂O⁺,injection,500,25
injection_h2o_ions,1000,0.1,99976,99988,99988,99988,0.9998799855982718,1.0,24.935192216149048,24.954616645821833,38.54643459616264,54.466146057252665,54.58647465808744,44.66373771505458,168.3571571555628,h2o_ions,H₂O⁺,injection,500,25
