family,b_gs,b_t,n_sc_on,n_sc_off,n_all_on,n_all_off,detected_frac_on,detected_frac_off,sigma_initial_mm,sigma_sc_off_mm,sigma_sc_on_mm,expansion_vs_no_sc_pct,expansion_vs_initial_pct,rms_particle_dx_mm,max_abs_particle_dx_mm,mean_initial_mm,mean_sc_on_mm,mean_sc_off_mm,centroid_shift_vs_no_sc_mm,beam,dx_mm,dy_mm,power_kw
injection_electrons,300,0.030000000000000002,100031,100031,100031,100031,1.0,1.0,9.998651729884015,10.002100006140848,10.004616148098979,0.025156136777138016,0.059652224880846205,0.42321229861905263,2.857769424433002,0.025766252849588486,-0.15047135455760793,0.0424371474407045,-0.19290850199831244,injection,0,-5,500
injection_electrons,1000,0.1,100031,100031,100031,100031,1.0,1.0,9.998651729884015,9.998545989119032,9.998001342965301,-0.005447253573909183,-0.006504746202629086,0.12968409784236726,1.0676623653938986,0.025766252849588486,-0.023443646151436726,0.03328233848086928,-0.056725984632306006,injection,0,-5,500
extraction_electrons,0,0.0,100011,100011,100011,100011,1.0,1.0,9.976976528033545,10.490615502178484,13.991807319437065,33.37451283512891,40.24095656757891,22.415885359823555,60.6108435367329,-0.06454657643773219,0.015751332105920512,-0.07722882807883079,0.0929801601847513,extraction,0,0,100
extraction_electrons,100,0.01,100011,100011,100011,100011,1.0,1.0,9.976976528033545,9.978854071383525,11.252280071490103,12.761244838306606,12.782465107271545,2.0266044308066014,8.5101851972695,-0.06454657643773219,-0.9545001264071447,-0.06446908920251704,-0.8900310372046276,extraction,0,0,100
extraction_electrons,200,0.02,100011,100011,100011,100011,1.0,1.0,9.976976528033545,9.978822246867573,10.064996402887335,0.863570408289549,0.8822299481858975,0.591923870190829,4.209354828375702,-0.06454657643773219,-0.43119387643550683,-0.0639776618700978,-0.36721621456540904,extraction,0,0,100
extraction_electrons,300,0.030000000000000002,100011,100011,100011,100011,1.0,1.0,9.976976528033545,9.978679855685334,9.967765711122356,-0.10937463392775015,-0.09232072347076237,0.35964559900064924,2.9455172027231007,-0.06454657643773219,-0.30250730176823015,-0.0634722127153096,-0.23903508905292054,extraction,0,0,100
extraction_electrons,1000,0.1,100011,100011,100011,100011,1.0,1.0,9.976976528033545,9.977210832273157,9.976611667234526,-0.006005336047354426,-0.0036570277377467875,0.1053476449279245,0.9111677137444993,-0.06454657643773219,-0.13570392176350812,-0.06396039123810739,-0.07174353052540074,extraction,0,0,100
extraction_electrons,0,0.0,100011,100011,100011,100011,1.0,1.0,9.976976528033545,10.490615502178484,17.368494621813024,65.5622076531761,74.08575206136464,21.913848719091547,124.2836796489483,-0.06454657643773219,0.06902167867061265,-0.07722882807883079,0.14625050674944345,extraction,0,0,500
extraction_electrons,100,0.01,100011,100011,100011,100011,1.0,1.0,9.976976528033545,9.978854071383525,11.049997937449788,10.734136990117893,10.754975782505284,5.085475355560724,22.9759596087532,-0.06454657643773219,-1.7819103118752158,-0.06446908920251704,-1.7174412226726987,extraction,0,0,500
extraction_electrons,200,0.02,100011,100011,100011,100011,1.0,1.0,9.976976528033545,9.978822246867573,10.104730196709953,1.2617516048239352,1.2804848073706854,2.0472104983340724,11.627315298075398,-0.06454657643773219,-0.9644599029186424,-0.0639776618700978,-0.9004822410485446,extraction,0,0,500
extraction_electrons,300,0.030000000000000002,100011,100011,100011,100011,1.0,1.0,9.976976528033545,9.978679855685334,9.986712784245064,0.08050091470921394,0.09758724182784562,1.0149550776009637,6.006161153360798,-0.06454657643773219,-0.6540775005513475,-0.0634722127153096,-0.5906052878360379,extraction,0,0,500
extraction_electrons,1000,0.1,100011,100011,100011,100011,1.0,1.0,9.976976528033545,9.977210832273157,9.97645770986673,-0.007548426299563982,-0.00520015422864617,0.22086707229853578,0.9986490834215971,-0.06454657643773219,-0.24848334702963834,-0.06396039123810739,-0.18452295579153094,extraction,0,0,500
extraction_electrons,0,0.0,100011,100011,100011,100011,1.0,1.0,9.97697652803355,10.490615502178489,13.991807319437067,33.37451283512887,40.24095656757885,22.415885359823562,60.610843536733,4.93545342356225,5.015751332105904,4.922771171921152,0.09298016018475241,extraction,5,0,100
extraction_electrons,100,0.01,100011,100011,100011,100011,1.0,1.0,9.97697652803355,9.978854071383529,11.252280071490107,12.761244838306606,12.782465107271502,2.0266044308065996,8.5101851972695,4.93545342356225,4.045499873592837,4.935530910797464,-0.8900310372046274,extraction,5,0,100
extraction_electrons,200,0.02,100011,100011,100011,100011,1.0,1.0,9.97697652803355,9.978822246867576,10.064996402887338,0.863570408289549,0.8822299481858975,0.5919238701908296,4.2093548283757976,4.93545342356225,4.568806123564475,4.936022338129884,-0.367216214565409,extraction,5,0,100
extraction_electrons,300,0.030000000000000002,100011,100011,100011,100011,1.0,1.0,9.97697652803355,9.978679855685339,9.96776571112236,-0.10937463392777236,-0.09232072347078457,0.35964559900064935,2.945517202723055,4.93545342356225,4.697492698231751,4.936527787284672,-0.23903508905292092,extraction,5,0,100
